detail_id,transaction_id,item_id,quantity,payment_date,customer_id,customer_name,registration_date,customer_name_kana,email,gender,age,birth,pref,item_name,item_price
2235,T0000002240,S002,1,2019-03-29 08:55:14,AS453084,岡本 鉄洋,2019-01-02 07:24:29,おかもと てつひろ,okamoto_tetsuhiro@example.com,M,49,1970/6/17,福島県,PC-B,85000
2236,T0000002241,S001,2,2019-03-29 10:29:34,GD754725,澤田 明宏,2019-01-24 02:24:26,さわだ あきひろ,sawada_akihiro@example.com,M,57,1961/8/13,福島県,PC-A,50000
2237,T0000002242,S002,3,2019-03-29 10:46:53,PL587525,日野 ひろみ,2019-03-10 20:16:04,ひの ひろみ,hino_hiromi@example.com,F,47,1971/9/15,埼玉県,PC-B,85000
2238,T0000002243,S002,1,2019-03-29 12:11:36,HI158085,武田 幸子,2019-01-17 00:25:03,たけだ さちこ,takeda_sachiko@example.com,F,62,1957/1/28,福岡県,PC-B,85000
2239,T0000002244,S005,1,2019-03-29 13:05:47,HI400606,石川 雅彦,2019-01-13 03:28:32,いしかわ まさひこ,ishikawa_masahiko@example.com,M,63,1955/10/11,東京都,PC-E,210000
2240,T0000002245,S005,1,2019-03-29 13:32:36,HD219882,高尾 建,2019-03-11 14:34:05,たかお けん,takao_ken@example.com,M,66,1953/2/6,東京都,PC-E,210000
2241,T0000002246,S001,1,2019-03-29 13:47:11,HI003514,奥田 陽子,2019-03-24 20:58:55,おくだ ようこ,okuda_youko@example.com,F,77,1941/12/27,広島県,PC-A,50000
2242,T0000002247,S005,1,2019-03-29 14:11:47,AS282618,長谷 薫,2019-01-19 21:39:33,ながや かおる,nagaya_kaoru@example.com,F,59,1960/6/11,愛知県,PC-E,210000
2243,T0000002248,S004,1,2019-03-29 14:39:30,AS677499,竹内 美優,2019-01-27 15:51:49,たけうち みゅう,takeuchi_myuu@example.com,F,77,1941/11/11,静岡県,PC-D,180000
2244,T0000002249,S003,1,2019-03-29 15:09:13,IK387954,市原 獅童,2019-03-12 04:17:03,いちはら しどう,ichihara_shidou@example.com,M,31,1987/8/9,高知県,PC-C,120000
2245,T0000002250,S004,1,2019-03-29 16:39:03,PL356645,平野 徹,2019-01-15 10:23:13,ひらの とおる,hirano_tooru@example.com,M,32,1987/1/1,沖縄県,PC-D,180000
2246,T0000002251,S002,1,2019-03-29 17:12:38,TS597253,吉村 愛梨,2019-01-09 12:52:06,よしむら あいり,yoshimura_airi@example.com,F,71,1948/8/6,愛知県,PC-B,85000
2247,T0000002252,S001,4,2019-03-29 18:03:38,AS335390,長沢 竜也,2019-03-03 21:28:15,ながさわ たつや,nagasawa_tatsuya@example.com,M,27,1991/10/18,兵庫県,PC-A,50000
2248,T0000002253,S001,1,2019-03-29 18:10:25,PL649133,三宅 薫,2019-01-08 08:19:54,みやけ かおる,miyake_kaoru@example.com,F,62,1957/2/20,愛知県,PC-A,50000
2249,T0000002254,S002,2,2019-03-29 18:48:35,PL102045,尾上 悟志,2019-02-19 08:45:40,おがみ さとし,ogami_satoshi@example.com,M,36,1983/4/21,千葉県,PC-B,85000
2250,T0000002254,S003,1,2019-03-29 18:48:35,PL102045,尾上 悟志,2019-02-19 08:45:40,おがみ さとし,ogami_satoshi@example.com,M,36,1983/4/21,千葉県,PC-C,120000
2251,T0000002255,S002,3,2019-03-29 19:45:08,HD124235,下田 友以乃,2019-02-25 01:58:59,しもだ ゆいの,shimoda_yuino@example.com,F,62,1957/4/29,千葉県,PC-B,85000
2252,T0000002256,S003,1,2019-03-29 20:18:28,GD558480,熊田 徹平,2019-02-01 07:06:48,くまだ てっぺい,kumada_teppei@example.com,M,60,1959/5/22,群馬県,PC-C,120000
2253,T0000002257,S004,1,2019-03-29 20:24:49,TS645665,飯田 雅彦,2019-01-30 15:53:58,いいだ まさひこ,iida_masahiko@example.com,M,61,1958/5/1,山梨県,PC-D,180000
2254,T0000002258,S004,1,2019-03-29 20:25:55,GD991251,千葉 ちえみ,2019-02-28 18:26:04,ちば ちえみ,chiba_chiemi@example.com,F,24,1995/6/28,東京都,PC-D,180000
2255,T0000002259,S001,1,2019-03-29 20:52:56,OA613034,遠藤 玲那,2019-02-17 06:56:10,えんどう れな,enndou_rena@example.com,F,20,1998/11/9,長崎県,PC-A,50000
2256,T0000002260,S005,1,2019-03-29 22:02:14,OA510950,百瀬 たまき,2019-01-05 18:40:45,ももせ たまき,momose_tamaki@example.com,F,59,1960/2/1,北海道,PC-E,210000
2257,T0000002261,S005,1,2019-03-29 22:16:01,HI090280,柄本 小百合,2019-03-05 03:38:39,えもと さゆり,emoto_sayuri@example.com,F,57,1962/5/15,奈良県,PC-E,210000
2258,T0000002262,S001,1,2019-03-29 22:49:39,OA777947,尾崎 隆,2019-03-23 07:44:47,おざき たかし,ozaki_takashi@example.com,M,54,1965/1/16,岡山県,PC-A,50000
2259,T0000002263,S002,1,2019-03-29 23:59:01,HD491284,細川 雄太,2019-02-12 03:12:43,ほそかわ ゆうた,hosokawa_yuuta@example.com,M,71,1948/5/16,熊本県,PC-B,85000
2260,T0000002264,S002,2,2019-03-30 00:53:19,PL371500,杉本 沙耶,2019-01-14 02:15:48,すぎもと さや,sugimoto_saya@example.com,F,20,1999/4/27,京都府,PC-B,85000
2261,T0000002265,S004,1,2019-03-30 01:34:17,HI247905,宮川 郁恵,2019-01-28 17:22:26,みやかわ いくえ,miyakawa_ikue@example.com,F,44,1974/11/21,愛知県,PC-D,180000
2262,T0000002266,S004,1,2019-03-30 01:49:18,GD288833,深沢 大,2019-01-15 20:40:37,ふかざわ まさる,fukazawa_masaru@example.com,M,30,1989/7/10,愛知県,PC-D,180000
2263,T0000002267,S002,2,2019-03-30 01:49:23,OA694885,松川 小雁,2019-02-20 03:40:05,まつかわ こがん,matsukawa_kogan@example.com,M,21,1998/3/24,秋田県,PC-B,85000
2264,T0000002268,S003,1,2019-03-30 01:55:04,HI754267,伊東 まさし,2019-01-30 17:14:03,いとう まさし,itou_masashi@example.com,M,30,1989/1/14,福島県,PC-C,120000
2265,T0000002269,S001,1,2019-03-30 02:16:12,IK743897,尾形 郁恵,2019-01-08 04:03:58,おがた いくえ,ogata_ikue@example.com,F,61,1957/8/8,宮城県,PC-A,50000
2266,T0000002270,S005,1,2019-03-30 02:32:48,TS153210,坂東 綾女,2019-02-12 19:29:52,ばんとう あやめ,banntou_ayame@example.com,F,70,1949/4/1,北海道,PC-E,210000
2267,T0000002271,S001,1,2019-03-30 02:32:58,GD563129,田辺 光洋,2019-01-16 01:19:00,たなべ みつひろ,tanabe_mitsuhiro@example.com,M,76,1943/1/22,宮崎県,PC-A,50000
2268,T0000002272,S005,1,2019-03-30 03:07:28,HD163236,相原 亮介,2019-02-02 08:16:58,あいはら りょうすけ,aihara_ryousuke@example.com,M,31,1987/9/29,滋賀県,PC-E,210000
2269,T0000002273,S001,2,2019-03-30 04:03:10,OA782311,玉田 光,2019-02-28 09:05:00,たまだ ひかる,tamada_hikaru@example.com,M,24,1995/3/15,茨城県,PC-A,50000
2270,T0000002274,S001,1,2019-03-30 05:16:02,OA181249,村井 コウ,2019-03-30 04:45:13,むらい こう,murai_kou@example.com,F,52,1967/5/11,兵庫県,PC-A,50000
2271,T0000002275,S003,1,2019-03-30 06:18:33,OA396855,岩佐 孝太郎,2019-03-29 15:59:55,いわさ こうたろう,iwasa_koutarou@example.com,M,70,1949/7/22,静岡県,PC-C,120000
2272,T0000002275,S001,1,2019-03-30 06:18:33,OA396855,岩佐 孝太郎,2019-03-29 15:59:55,いわさ こうたろう,iwasa_koutarou@example.com,M,70,1949/7/22,静岡県,PC-A,50000
2273,T0000002276,S003,1,2019-03-30 06:51:36,GD614242,深谷 明日,2019-03-24 06:52:04,ふかや めいび,fukaya_meibi@example.com,F,46,1972/12/4,神奈川県,PC-C,120000
2274,T0000002277,S001,1,2019-03-30 08:03:06,TS165036,赤木 華子,2019-03-09 13:47:02,あかぎ はなこ,akagi_hanako@example.com,F,69,1950/3/8,神奈川県,PC-A,50000
2275,T0000002278,S001,1,2019-03-30 08:47:04,HI560276,若林 裕次郎,2019-02-06 01:51:47,わかばやし ゆうじろう,wakabayashi_yuujirou@example.com,M,54,1965/2/9,広島県,PC-A,50000
2276,T0000002279,S004,1,2019-03-30 09:22:43,OA483899,森下 明,2019-03-04 23:48:22,もりした あきら,morishita_akira@example.com,M,53,1966/6/24,岩手県,PC-D,180000
2277,T0000002280,S005,1,2019-03-30 09:25:33,GD850501,五十嵐 さとみ,2019-02-02 07:35:42,いがらし さとみ,igarashi_satomi@example.com,F,61,1958/6/21,神奈川県,PC-E,210000
2278,T0000002281,S001,1,2019-03-30 09:38:28,TS257398,黒田 あき,2019-01-07 07:20:58,くろた あき,kurota_aki@example.com,F,32,1986/12/29,兵庫県,PC-A,50000
2279,T0000002281,S003,1,2019-03-30 09:38:28,TS257398,黒田 あき,2019-01-07 07:20:58,くろた あき,kurota_aki@example.com,F,32,1986/12/29,兵庫県,PC-C,120000
2280,T0000002282,S005,1,2019-03-30 10:08:29,HI958817,小町 翔子,2019-01-12 17:02:10,こまち しょうこ,komachi_shouko@example.com,F,56,1962/9/9,愛知県,PC-E,210000
2281,T0000002283,S003,2,2019-03-30 10:38:04,AS248948,大庭 淳子,2019-01-27 10:15:29,おおにわ あつこ,ooniwa_atsuko@example.com,F,34,1985/6/7,滋賀県,PC-C,120000
2282,T0000002284,S001,1,2019-03-30 10:43:12,TS681471,望月 育子,2019-02-20 20:31:08,もちづき いくこ,mochiduki_ikuko@example.com,F,33,1986/5/2,埼玉県,PC-A,50000
2283,T0000002285,S005,1,2019-03-30 11:39:58,PL512535,丸山 守,2019-01-19 10:20:49,まるやま まもる,maruyama_mamoru@example.com,M,36,1982/11/2,大阪府,PC-E,210000
2284,T0000002286,S003,1,2019-03-30 12:13:12,AS834628,久野 由樹,2019-01-01 02:00:14,ひさの ゆき,hisano_yuki@example.com,F,63,1956/1/2,茨城県,PC-C,120000
2285,T0000002287,S005,1,2019-03-30 13:24:34,HD137947,久保田 法嗣,2019-03-07 08:32:28,くぼた ほうし,kubota_houshi@example.com,M,28,1991/6/21,千葉県,PC-E,210000
2286,T0000002288,S005,1,2019-03-30 13:39:16,AS163543,豊田 明,2019-02-08 09:55:38,とよた あきら,toyota_akira@example.com,M,65,1954/2/16,長崎県,PC-E,210000
2287,T0000002289,S005,1,2019-03-30 13:49:24,TS672241,中根 有起哉,2019-03-07 10:37:11,なかね ゆきや,nakane_yukiya@example.com,M,64,1955/4/9,静岡県,PC-E,210000
2288,T0000002290,S005,1,2019-03-30 14:43:10,IK110954,内海 奈央,2019-03-15 08:04:30,うちみ なお,uchimi_nao@example.com,F,23,1995/12/22,島根県,PC-E,210000
2289,T0000002291,S002,1,2019-03-30 14:52:53,HD430949,吉沢 あおい,2019-02-12 10:41:34,よしざわ あおい,yoshizawa_aoi@example.com,F,61,1957/10/4,山口県,PC-B,85000
2290,T0000002292,S004,1,2019-03-30 15:12:22,TS333555,堤 良介,2019-03-17 16:54:28,つつみ りょうすけ,tsutsumi_ryousuke@example.com,M,20,1998/12/29,静岡県,PC-D,180000
2291,T0000002293,S003,1,2019-03-30 15:45:10,TS918434,新田 一代,2019-01-12 11:30:10,あらた かずよ,arata_kazuyo@example.com,F,43,1976/7/13,山梨県,PC-C,120000
2292,T0000002294,S005,1,2019-03-30 16:31:54,GD150899,矢島 有起哉,2019-02-26 01:04:52,やじま ゆきや,yajima_yukiya@example.com,M,45,1973/12/6,長野県,PC-E,210000
2293,T0000002294,S003,1,2019-03-30 16:31:54,GD150899,矢島 有起哉,2019-02-26 01:04:52,やじま ゆきや,yajima_yukiya@example.com,M,45,1973/12/6,長野県,PC-C,120000
2294,T0000002295,S005,1,2019-03-30 16:39:52,PL975826,上野 フミヤ,2019-03-14 01:01:51,うえの ふみや,ueno_fumiya@example.com,M,45,1974/1/27,福島県,PC-E,210000
2295,T0000002296,S003,1,2019-03-30 16:42:09,GD903830,安藤 さやか,2019-01-05 12:39:22,あんどう さやか,anndou_sayaka@example.com,F,53,1966/2/6,大阪府,PC-C,120000
2296,T0000002297,S005,1,2019-03-30 17:25:49,HI058807,高島 惇,2019-01-25 10:21:15,たかしま じゅん,takashima_jun@example.com,M,64,1955/7/1,愛知県,PC-E,210000
2297,T0000002298,S001,1,2019-03-30 17:32:06,HD295267,山上 照生,2019-01-08 07:23:12,やまがみ てるお,yamagami_teruo@example.com,M,62,1957/1/12,大分県,PC-A,50000
2298,T0000002299,S002,1,2019-03-30 18:18:24,OA295880,大久保 沙耶,2019-03-19 21:56:21,おおくぼ さや,ookubo_saya@example.com,F,43,1976/1/10,広島県,PC-B,85000
2299,T0000002300,S005,1,2019-03-30 19:06:19,HD580454,市田 寿明,2019-01-20 20:52:18,いちだ としあき,ichida_toshiaki@example.com,M,48,1971/2/14,千葉県,PC-E,210000
2300,T0000002301,S005,1,2019-03-30 19:13:54,GD173197,さだ 千佳子,2019-02-27 17:59:37,さだ ちかこ,sada_chikako@example.com,F,41,1978/8/5,沖縄県,PC-E,210000
2301,T0000002302,S005,1,2019-03-30 19:50:25,GD150899,矢島 有起哉,2019-02-26 01:04:52,やじま ゆきや,yajima_yukiya@example.com,M,45,1973/12/6,長野県,PC-E,210000
2302,T0000002303,S001,1,2019-03-30 19:57:05,TS522889,関谷 なつみ,2019-01-19 22:17:23,せきや なつみ,sekiya_natsumi@example.com,F,31,1988/4/28,福井県,PC-A,50000
2303,T0000002304,S002,1,2019-03-30 23:26:01,AS873051,遠藤 さやか,2019-03-16 17:30:49,えんどう さやか,enndou_sayaka@example.com,F,44,1974/11/20,長野県,PC-B,85000
2304,T0000002305,S002,2,2019-03-31 00:33:47,OA931227,藤島 友香,2019-03-09 16:37:34,ふじしま ともか,fujishima_tomoka@example.com,F,65,1954/6/11,愛知県,PC-B,85000
2305,T0000002306,S001,2,2019-03-31 00:35:40,GD728833,鹿島 真奈美,2019-02-07 22:09:09,かしま まなみ,kashima_manami@example.com,F,37,1982/7/24,三重県,PC-A,50000
2306,T0000002307,S002,1,2019-03-31 00:54:02,IK884794,豊原 季衣,2019-02-01 12:42:46,とよはら としえ,toyohara_toshie@example.com,F,34,1985/7/22,東京都,PC-B,85000
2307,T0000002308,S002,1,2019-03-31 01:53:56,HD290947,遠山 賢治,2019-02-05 05:42:38,とおやま けんじ,tooyama_kenji@example.com,M,32,1987/7/7,福島県,PC-B,85000
2308,T0000002309,S002,1,2019-03-31 02:02:07,TS007439,雨宮 満,2019-01-23 05:57:26,あまみや みつる,amamiya_mitsuru@example.com,M,57,1962/6/4,岐阜県,PC-B,85000
2309,T0000002310,S002,1,2019-03-31 02:42:28,PL417753,尾崎 勤,2019-01-05 10:14:25,おざき つとむ,ozaki_tsutomu@example.com,M,64,1955/6/15,熊本県,PC-B,85000
2310,T0000002311,S004,1,2019-03-31 04:20:45,OA781562,坂下 良介,2019-01-16 21:42:27,さかした りょうすけ,sakashita_ryousuke@example.com,M,69,1950/1/25,佐賀県,PC-D,180000
2311,T0000002312,S002,1,2019-03-31 05:04:58,GD327788,小関 美帆,2019-03-12 03:50:14,こぜき みほ,kozeki_miho@example.com,F,59,1960/1/7,広島県,PC-B,85000
2312,T0000002313,S004,1,2019-03-31 06:57:01,HI026312,松島 完爾,2019-01-05 16:30:02,まつしま かんじ,matsushima_kanji@example.com,M,60,1959/8/4,広島県,PC-D,180000
2313,T0000002314,S005,1,2019-03-31 08:19:48,TS372874,三島 隆博,2019-01-15 03:28:47,みしま たかひろ,mishima_takahiro@example.com,M,52,1967/1/20,大阪府,PC-E,210000
2314,T0000002315,S005,1,2019-03-31 08:28:59,OA441851,井原 紗季,2019-01-31 05:05:26,いはら さき,ihara_saki@example.com,F,52,1967/6/25,愛知県,PC-E,210000
2315,T0000002316,S001,3,2019-03-31 09:21:12,HI754520,及川 ひかり,2019-02-14 17:21:45,おいかわ ひかり,oikawa_hikari@example.com,F,77,1942/5/13,神奈川県,PC-A,50000
2316,T0000002317,S005,1,2019-03-31 10:45:01,HD668790,土井 薫,2019-03-10 09:18:56,どい かおる,doi_kaoru@example.com,M,34,1985/4/1,大阪府,PC-E,210000
2317,T0000002318,S001,1,2019-03-31 11:21:31,HI161579,寺本 法子,2019-02-22 22:24:48,てらもと のりこ,teramoto_noriko@example.com,F,26,1993/3/20,京都府,PC-A,50000
2318,T0000002319,S001,1,2019-03-31 11:21:36,GD096542,乾 窈,2019-02-10 13:41:12,いぬい よう,inui_you@example.com,F,56,1963/2/10,長崎県,PC-A,50000
2319,T0000002320,S002,1,2019-03-31 11:47:39,HD574185,井川 遥,2019-03-22 14:08:47,いがわ はるか,igawa_haruka@example.com,F,27,1991/10/10,大阪府,PC-B,85000
2320,T0000002321,S005,1,2019-03-31 12:08:50,TS252991,小杉 桃子,2019-02-21 11:48:50,こすぎ ももこ,kosugi_momoko@example.com,F,69,1949/9/4,東京都,PC-E,210000
2321,T0000002322,S003,2,2019-03-31 12:10:07,HD263348,鈴木 奈々,2019-01-30 03:53:13,すずき なな,suzuki_nana@example.com,F,34,1984/8/20,大阪府,PC-C,120000
2322,T0000002323,S002,1,2019-03-31 12:35:38,HI048809,早川 あい,2019-02-09 22:01:16,はやかわ あい,hayakawa_ai@example.com,F,53,1965/11/9,鳥取県,PC-B,85000
2323,T0000002324,S001,2,2019-03-31 12:36:09,GD754725,澤田 明宏,2019-01-24 02:24:26,さわだ あきひろ,sawada_akihiro@example.com,M,57,1961/8/13,福島県,PC-A,50000
2324,T0000002325,S001,4,2019-03-31 12:45:50,TS355204,井田 慢太郎,2019-01-31 18:45:33,いだ まんたろう,ida_mantarou@example.com,M,58,1961/1/8,愛知県,PC-A,50000
2325,T0000002326,S004,1,2019-03-31 13:16:04,PL820272,児島 宏,2019-01-31 07:30:03,こじま ひろし,kojima_hiroshi@example.com,M,56,1962/8/19,東京都,PC-D,180000
2326,T0000002327,S002,1,2019-03-31 13:50:47,AS499893,井川 里穂,2019-02-14 22:02:13,いがわ りほ,igawa_riho@example.com,F,38,1981/5/29,新潟県,PC-B,85000
2327,T0000002328,S001,2,2019-03-31 14:06:00,PL267719,川越 怜奈,2019-02-14 22:25:49,かわごえ れいな,kawagoe_reina@example.com,F,57,1961/9/18,神奈川県,PC-A,50000
2328,T0000002329,S001,1,2019-03-31 14:15:49,AS942939,対馬 えみ,2019-03-15 15:45:25,つしま えみ,tsushima_emi@example.com,F,66,1953/1/18,東京都,PC-A,50000
2329,T0000002330,S002,2,2019-03-31 14:32:00,OA492747,稲垣 翔太,2019-03-24 13:27:26,いながき しょうた,inagaki_shouta@example.com,M,23,1995/11/10,青森県,PC-B,85000
2330,T0000002331,S005,1,2019-03-31 15:01:19,TS413667,藤本 知世,2019-03-28 20:27:18,ふじもと ちせ,fujimoto_chise@example.com,F,37,1981/9/21,大阪府,PC-E,210000
2331,T0000002332,S005,1,2019-03-31 15:24:23,HI595550,高崎 綾,2019-03-15 22:07:12,たかさき あや,takasaki_aya@example.com,F,28,1991/7/20,茨城県,PC-E,210000
2332,T0000002333,S003,1,2019-03-31 15:27:22,TS333555,堤 良介,2019-03-17 16:54:28,つつみ りょうすけ,tsutsumi_ryousuke@example.com,M,20,1998/12/29,静岡県,PC-C,120000
2333,T0000002334,S005,1,2019-03-31 15:52:29,PL186773,塚原 美佳,2019-01-03 11:20:44,つかはら みか,tsukahara_mika@example.com,F,22,1997/7/26,滋賀県,PC-E,210000
2334,T0000002335,S004,1,2019-03-31 16:31:41,GD292406,白川 小百合,2019-02-03 21:11:56,しらかわ さゆり,shirakawa_sayuri@example.com,F,41,1977/9/13,山口県,PC-D,180000
2335,T0000002336,S001,1,2019-03-31 17:18:22,HI207778,大津 賢二,2019-03-16 11:54:22,おおつ けんじ,ootsu_kenji@example.com,M,73,1946/6/16,北海道,PC-A,50000
2336,T0000002337,S001,1,2019-03-31 18:15:26,OA672463,草野 美和子,2019-01-20 09:31:10,くさの みわこ,kusano_miwako@example.com,F,43,1975/12/28,長野県,PC-A,50000
2337,T0000002338,S002,1,2019-03-31 18:40:14,HI752359,星 広之,2019-03-14 14:45:05,ほし ひろゆき,hoshi_hiroyuki@example.com,M,51,1968/4/6,大阪府,PC-B,85000
2338,T0000002339,S002,1,2019-03-31 18:42:13,HI074037,西井 基祐,2019-01-25 02:18:47,にしい きすけ,nishii_kisuke@example.com,M,54,1965/1/10,千葉県,PC-B,85000
2339,T0000002340,S001,1,2019-03-31 18:56:54,GD670693,坂口 博之,2019-01-09 19:38:39,さかぐち ひろゆき,sakaguchi_hiroyuki@example.com,M,73,1946/7/1,長崎県,PC-A,50000
2340,T0000002341,S003,2,2019-03-31 19:02:44,AS125481,岡本 みあ,2019-01-12 16:45:09,おかもと みあ,okamoto_mia@example.com,F,72,1946/9/25,三重県,PC-C,120000
2341,T0000002342,S005,1,2019-03-31 19:04:12,GD343618,尾上 咲,2019-01-15 13:44:12,おがみ さき,ogami_saki@example.com,F,37,1981/11/7,茨城県,PC-E,210000
2342,T0000002343,S004,1,2019-03-31 19:26:10,OA296415,関谷 はじめ,2019-01-13 21:15:30,せきや はじめ,sekiya_hajime@example.com,M,62,1956/12/13,兵庫県,PC-D,180000
2343,T0000002344,S002,1,2019-03-31 20:08:51,OA953150,石沢 俊二,2019-02-25 14:10:36,いしざわ しゅんじ,ishizawa_shunji@example.com,M,46,1972/8/19,静岡県,PC-B,85000
2344,T0000002345,S001,1,2019-03-31 22:50:24,PL978177,松居 晴臣,2019-01-16 15:00:05,まつい はるおみ,matsui_haruomi@example.com,M,44,1974/8/11,千葉県,PC-A,50000
2345,T0000002346,S003,1,2019-04-01 00:00:06,PL975826,上野 フミヤ,2019-03-14 01:01:51,うえの ふみや,ueno_fumiya@example.com,M,45,1974/1/27,福島県,PC-C,120000
2346,T0000002347,S003,1,2019-04-01 00:02:15,PL913199,梅沢 利夫,2019-01-14 14:42:49,うめざわ としお,umezawa_toshio@example.com,M,46,1972/10/12,群馬県,PC-C,120000
2347,T0000002348,S001,1,2019-04-01 00:48:52,TS926301,河原 奈々,2019-01-22 11:23:44,かわはら なな,kawahara_nana@example.com,F,37,1982/6/21,福岡県,PC-A,50000
2348,T0000002349,S001,1,2019-04-01 01:20:29,OA577875,重田 太朗,2019-01-31 17:02:52,しげた たろう,shigeta_tarou@example.com,M,50,1968/8/17,神奈川県,PC-A,50000
2349,T0000002350,S005,1,2019-04-01 01:29:46,PL598638,城田 崇史,2019-01-19 21:24:12,しろた たかし,shirota_takashi@example.com,M,33,1986/2/24,茨城県,PC-E,210000
2350,T0000002351,S001,1,2019-04-01 02:07:04,TS248015,小島 妃里,2019-01-13 02:24:07,こじま ゆり,kojima_yuri@example.com,F,45,1973/8/30,北海道,PC-A,50000
2351,T0000002352,S002,1,2019-04-01 02:22:22,HD720343,山上 高史,2019-03-24 01:18:39,やまがみ たかし,yamagami_takashi@example.com,M,25,1994/3/31,青森県,PC-B,85000
2352,T0000002353,S005,1,2019-04-01 03:03:26,PL893427,福岡 かおり,2019-01-17 13:28:49,ふくおか かおり,fukuoka_kaori@example.com,F,67,1952/7/15,北海道,PC-E,210000
2353,T0000002354,S001,2,2019-04-01 03:11:12,PL519738,佐藤 未來,2019-01-23 17:11:20,さとう みらい,satou_mirai@example.com,M,36,1983/5/17,群馬県,PC-A,50000
2354,T0000002355,S004,1,2019-04-01 03:53:32,PL502982,泉 有起哉,2019-02-18 02:47:48,いずみ ゆきや,izumi_yukiya@example.com,M,42,1977/6/28,広島県,PC-D,180000
